,title,location,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,description_length,company_profile_length,requirements_length,benefits_length
21533,355,85,0,1,0,1,0,4,39,5,2796,811,1173,541
21534,2254,85,0,1,0,1,2,1,27,12,2609,47,1384,88
21535,6522,85,0,0,0,1,3,2,51,16,649,385,761,676
21536,450,85,0,0,0,1,2,9,0,1,2485,342,1278,545
21537,432,85,0,0,0,1,2,4,51,1,3242,709,1455,683
21538,6759,85,0,0,0,1,2,3,49,31,2002,371,1152,455
21539,375,85,0,0,0,3,2,4,0,1,3137,442,1349,372
21540,2432,85,0,0,0,2,2,7,44,4,3166,642,867,556
21541,9570,85,0,1,1,1,5,1,88,0,489,53,1776,595
21542,7824,85,0,0,0,1,3,2,51,17,751,404,1021,756
21543,11162,85,0,0,0,2,2,5,51,6,411,631,1306,390
21544,2877,85,0,1,1,1,5,4,75,1,1577,121,1460,1088
21545,3379,55,0,1,0,1,3,2,52,14,837,503,1884,561
21546,3636,85,0,1,1,1,2,4,88,12,1214,842,1507,1150
21547,11213,85,0,0,0,2,3,6,56,19,3007,804,744,511
21548,2258,85,0,0,0,1,2,1,119,1,2634,390,196,199
21549,5930,85,0,0,0,2,2,6,56,16,1973,814,756,452
21550,8871,85,0,1,1,1,5,1,21,12,2333,62,127,766
21551,10275,85,0,1,0,1,3,5,32,23,2542,860,92,463
21552,8272,85,0,1,1,1,5,1,88,18,456,881,1828,670
21553,10605,85,0,0,1,1,4,6,39,18,313,621,317,489
21554,432,85,0,0,0,1,2,4,51,1,3242,711,1456,711
21555,451,85,0,1,1,1,5,1,88,23,1577,137,1194,1074
21556,10343,85,0,0,1,0,2,1,58,18,1872,504,2033,479
21557,1340,85,0,0,1,1,2,4,26,7,1447,585,950,1073
21558,2440,85,1,0,0,1,2,8,55,1,2870,620,646,512
21559,7825,85,0,0,0,1,5,1,58,18,1563,540,1279,562
21560,11153,85,0,0,0,2,3,6,58,19,1180,832,915,538
21561,7827,85,0,0,0,1,4,2,51,16,2566,462,1245,635
21562,2909,85,0,1,1,1,5,5,32,12,1855,879,136,1103
21563,6441,85,0,0,0,1,6,9,75,2,2823,600,748,1127
21564,6390,85,0,0,0,1,3,2,51,17,711,391,1014,624
21565,1142,85,0,1,0,1,2,4,26,7,864,551,1255,545
21566,3631,85,0,0,0,1,2,4,49,31,2648,511,1187,190
21567,7105,85,0,0,0,1,2,9,0,0,2788,681,1723,617
21568,484,85,0,0,1,1,2,4,46,1,3213,489,1602,1099
21569,4456,85,0,0,0,1,3,5,48,15,2811,809,542,818
21570,3740,85,0,0,0,1,2,3,88,1,288,602,1719,590
21571,9570,85,0,1,1,1,5,1,75,0,489,52,1844,660
21572,9904,85,0,0,0,1,3,1,88,12,1474,554,2089,926
21573,3287,85,0,0,0,1,2,2,51,19,2096,529,1496,624
21574,2870,85,0,1,1,1,1,5,75,12,3279,891,148,348
21575,7828,85,0,0,0,1,4,2,48,16,3168,437,1095,633
21576,7107,85,0,0,0,1,2,2,49,14,2811,540,542,820
21577,2877,85,0,1,1,1,5,1,75,12,3277,893,1739,321
21578,1591,85,0,1,1,1,2,4,126,10,2419,310,801,348
21579,440,85,1,0,0,1,2,8,55,1,2870,608,646,565
21580,3446,85,0,0,0,1,2,3,33,19,2774,519,1533,578
21581,7868,85,0,1,1,1,1,1,113,7,1007,531,2143,304
21582,4768,85,0,0,0,0,4,1,58,17,1698,430,1611,567
21583,4457,85,0,0,0,1,3,2,52,16,2411,524,2178,885
21584,1630,85,0,1,1,1,5,1,75,12,2906,76,1790,288
21585,1363,85,0,0,0,1,2,4,119,7,2792,620,977,215
21586,447,85,0,0,0,1,2,2,0,1,1962,562,1395,595
21587,1363,85,0,0,0,1,2,4,119,7,2514,563,993,284
21588,1365,85,0,1,1,1,0,4,119,7,813,891,1701,332
21589,2427,85,0,0,1,1,2,4,0,1,2589,549,1063,1124
21590,2427,85,0,0,1,1,3,4,51,18,3213,380,1415,1029
21591,1029,85,0,0,1,1,2,2,58,22,2569,604,103,874
21592,450,85,0,0,0,1,2,6,51,1,3176,704,1181,614
21593,2427,85,0,0,0,1,3,2,88,12,1435,497,2152,663
21594,2121,85,0,0,1,0,2,3,67,10,616,437,497,256
21595,10275,85,0,1,1,1,1,5,75,16,27,883,101,253
21596,8501,85,0,1,0,3,2,4,18,31,262,544,334,798
21597,1481,5,0,0,0,3,3,5,54,14,2551,640,1233,697
21598,68,85,0,0,0,1,2,1,118,1,2693,472,68,418
21599,5937,85,0,0,0,1,3,1,51,17,1701,563,606,601
21600,7024,5,0,0,0,3,3,4,54,15,2084,612,1230,536
21601,447,85,0,0,0,1,2,5,0,1,182,560,1441,625
21602,72,85,0,0,0,1,3,2,80,17,1402,528,1512,637
21603,2371,85,0,0,0,1,2,4,0,1,182,596,1189,650
21604,5230,5,0,0,1,1,2,5,44,17,2539,587,1368,645
21605,3035,85,0,0,0,1,4,2,51,16,696,429,1143,536
21606,7025,5,0,0,0,3,3,5,54,14,2084,651,1207,706
21607,2114,85,0,0,0,1,2,4,51,22,3077,616,1771,380
21608,6441,85,0,0,0,2,6,9,75,19,2823,608,716,177
21609,4457,85,0,0,0,1,3,2,52,16,2411,588,2198,832
21610,6759,85,0,0,0,1,2,3,49,31,2621,387,1027,413
21611,10275,85,0,1,0,1,3,5,75,23,27,881,91,487
21612,4457,85,0,0,0,1,3,2,52,16,2411,588,2198,832
21613,11143,85,0,0,0,1,2,4,0,1,2840,551,1492,32
21614,8573,85,0,0,0,1,3,4,75,0,1844,622,1562,566
21615,7102,85,0,1,0,1,2,4,28,1,956,44,1408,84
21616,1711,85,0,0,1,1,2,4,0,1,3292,472,1725,149
21617,1711,85,0,1,1,1,2,4,122,6,2683,473,1525,179
21618,10618,85,0,0,0,1,3,1,29,13,266,473,1756,611
21619,12,85,0,0,0,1,2,5,0,1,2485,573,1342,580
21620,1340,85,0,1,1,1,3,4,26,7,245,889,866,755
21621,5562,85,0,0,0,1,3,3,88,12,905,549,2199,485
21622,4457,85,0,0,0,1,3,2,52,16,2411,588,2198,832
21623,380,85,0,0,0,1,2,4,49,31,85,548,1230,199
21624,8862,85,0,0,0,1,4,2,51,16,1339,450,1225,582
21625,4,85,0,0,0,1,2,3,88,12,2571,589,1791,559
21626,4379,85,0,1,1,1,5,1,58,5,1577,49,1395,1054
21627,1260,5,0,0,0,3,3,5,54,14,2084,640,1306,701
21628,9904,85,0,0,0,1,3,3,88,12,1075,535,2134,636
21629,2875,85,0,1,1,1,5,1,75,12,425,101,1850,514
21630,2854,85,0,0,0,1,4,2,51,16,1202,425,1164,540
21631,2258,85,1,1,0,1,2,4,107,7,2485,771,1975,603
21632,470,85,0,0,0,1,6,4,20,1,2888,493,1256,686
21633,4456,85,0,0,0,1,3,5,48,15,2811,789,542,818
21634,1290,85,0,0,0,1,3,3,88,12,1339,526,2127,563
21635,1345,85,0,1,1,1,5,1,75,7,813,886,1875,296
21636,3364,55,0,0,0,0,3,2,52,13,1336,495,1746,351
21637,10444,85,0,0,1,2,3,6,70,17,2252,870,1031,566
21638,7027,85,0,0,0,2,3,6,71,19,1973,784,863,496
21639,4456,85,0,0,0,1,3,5,48,15,2811,788,542,818
21640,1480,5,0,0,1,1,4,5,48,15,49,628,1246,702
21641,1363,85,0,0,0,1,2,4,119,7,2792,533,944,200
21642,6184,85,0,0,0,1,2,2,51,16,692,474,1228,662
21643,10223,85,0,1,1,1,5,1,88,12,736,44,84,695
21644,6,85,0,1,0,1,3,3,88,12,763,567,1611,466
21645,7107,85,0,0,0,1,2,2,49,14,2811,540,542,820
21646,437,85,0,0,0,2,3,5,71,12,3099,735,1128,706
21647,450,85,0,0,0,3,2,4,0,22,2021,696,1557,72
21648,7784,85,0,0,0,1,3,2,51,17,751,424,1076,652
21649,10223,85,0,1,1,1,1,5,75,12,1814,45,299,510
21650,4371,85,0,1,0,1,4,1,88,12,1322,567,421,593
21651,9904,85,0,0,0,1,3,1,88,12,847,608,2002,920
21652,4433,5,0,0,0,3,3,4,63,15,2549,695,1235,303
21653,10790,5,0,0,0,3,3,5,59,19,2558,776,1166,488
21654,66,85,0,1,0,1,3,3,88,12,2631,539,2120,440
21655,532,85,0,1,0,1,0,4,39,31,2796,811,1173,542
21656,3364,55,0,0,0,0,3,2,52,13,1336,468,1857,356
21657,2121,85,0,0,0,1,2,3,67,10,616,505,507,286
21658,5243,85,0,0,0,1,4,2,51,16,2554,434,1172,556
21659,6306,85,0,1,0,1,2,1,56,8,2609,45,1401,82
21660,2432,85,0,0,0,2,2,7,44,4,3166,642,867,556
21661,2,85,0,1,0,1,5,3,88,12,905,567,2067,465
21662,450,85,0,0,0,1,2,4,0,1,1234,597,1821,604
21663,3364,55,0,0,0,0,3,2,52,13,1431,494,1832,345
21664,6441,85,0,0,0,1,6,9,75,2,2823,518,744,1194
21665,11040,5,0,0,0,3,4,5,38,16,2074,666,1564,698
21666,1365,85,0,1,1,1,0,4,26,7,3176,874,1884,305
21667,6759,85,0,0,0,1,2,3,51,23,2922,212,1210,490
21668,7325,85,0,0,0,0,3,4,16,1,1214,470,1451,1208
21669,4386,85,0,0,0,1,5,1,58,12,2749,504,1248,504
21670,532,85,0,1,0,1,0,4,39,31,2796,811,1173,542
21671,4457,85,0,0,0,1,3,2,52,16,2411,517,2166,917
21672,8909,85,0,0,0,1,5,1,58,12,262,479,1223,550
21673,7825,85,0,0,0,1,4,2,51,15,106,395,1124,728
21674,2854,85,0,0,0,1,4,2,51,16,2284,436,1158,649
21675,6762,85,0,0,0,1,2,3,49,31,2808,379,1120,429
21676,10274,85,0,1,1,1,5,5,112,12,213,826,130,1016
21677,6184,85,0,0,0,2,2,5,58,18,1973,769,717,400
21678,8514,85,0,0,0,1,2,3,88,12,2525,699,2107,465
21679,7316,85,0,0,0,1,3,3,88,12,1122,499,1878,521
21680,1290,85,0,0,0,1,3,3,88,12,1339,572,2197,500
21681,7631,85,0,1,0,1,4,5,88,12,1919,530,540,600
21682,10223,85,0,1,1,1,5,1,88,12,3254,76,71,682
21683,9570,85,0,1,1,1,5,1,75,18,478,44,1819,670
21684,532,85,0,1,0,1,0,4,39,31,2796,811,1173,542
21685,451,85,0,0,0,1,2,2,88,31,3119,584,1329,693
21686,532,85,0,1,0,1,0,4,39,31,2796,811,1173,542
21687,11050,27,0,0,0,1,6,9,88,0,2637,692,1840,558
21688,6441,85,0,0,0,2,6,9,75,5,2823,581,507,125
21689,3049,85,0,1,0,1,3,1,88,12,837,537,1686,482
21690,2256,85,0,0,0,3,2,5,0,6,411,720,1463,119
21691,2906,85,0,0,0,1,3,4,88,12,1507,802,1750,776
21692,2121,85,0,0,1,0,2,3,67,10,616,437,497,256
21693,6759,85,0,0,0,1,2,3,49,31,2419,408,1147,399
21694,7868,85,0,0,0,1,2,4,0,1,542,623,1938,776
21695,1307,5,0,0,0,3,3,5,0,15,2382,649,1132,1004
21696,3258,85,1,0,0,1,2,8,55,1,2870,638,646,574
21697,2258,85,1,1,0,1,2,4,107,7,2485,771,1823,617
21698,7105,85,0,1,0,1,2,4,0,13,1189,514,656,588
21699,6153,85,0,0,0,1,3,2,51,17,649,387,816,616
21700,4232,85,0,0,0,1,3,5,88,12,1919,489,367,530
21701,3102,85,0,0,0,2,3,5,88,12,1973,603,990,635
21702,8500,85,0,1,0,3,2,4,18,31,262,580,300,867
21703,6758,85,0,0,0,1,2,2,49,31,3240,562,1410,351
21704,480,85,0,0,1,1,2,4,39,18,2494,286,1514,1084
21705,3446,85,0,0,0,1,2,3,33,1,2002,303,1434,329
21706,3446,85,0,0,0,1,2,3,33,19,3195,459,1506,494
21707,10605,85,0,0,1,1,2,6,51,1,91,545,365,553
21708,4456,85,0,0,0,1,3,5,48,15,2811,809,542,818
21709,4243,85,0,1,0,1,3,3,88,12,2748,567,1584,465
21710,709,85,0,0,0,1,4,4,0,7,203,382,1559,453
21711,7650,85,0,0,0,0,2,4,107,19,2549,461,1841,0
21712,2258,85,1,1,0,1,2,4,107,7,2485,771,1823,617
21713,6533,5,0,0,0,3,3,4,63,15,2549,665,1235,303
21714,9844,85,0,0,0,2,2,5,63,3,2553,783,1210,205
21715,2384,85,0,0,0,1,3,3,88,12,2631,572,2149,492
21716,7881,85,0,0,0,1,2,4,66,1,2537,588,1465,792
21717,10592,5,0,0,0,3,3,4,54,15,2542,607,1235,447
21718,466,85,0,0,1,1,2,4,0,1,2589,487,1233,909
21719,1645,85,0,1,1,1,5,4,119,7,813,878,1897,182
21720,68,85,0,0,0,1,6,4,118,1,2693,534,120,491
21721,10592,5,0,0,0,3,4,4,60,15,2519,739,1148,708
21722,1290,85,0,0,0,1,3,3,88,12,2631,569,2161,455
21723,401,85,0,0,0,1,2,5,0,3,54,589,1844,738
21724,4457,85,0,0,0,1,3,2,52,16,2411,588,2198,832
21725,2258,85,1,1,0,1,2,4,107,7,2485,771,1916,608
21726,2258,85,1,1,0,1,2,4,107,7,2485,771,1858,613
21727,6759,85,0,0,0,1,2,3,49,31,2648,521,1322,338
21728,7506,85,0,0,0,1,2,2,0,1,2885,470,1604,645
21729,3102,85,0,0,0,1,3,5,88,12,1973,483,1188,504
21730,6441,85,0,0,0,1,6,9,75,22,2823,568,748,218
21731,4457,85,0,0,0,1,3,2,52,16,2411,588,2198,832
21732,2114,85,0,0,0,1,2,4,51,14,3077,689,1686,284
21733,355,85,0,1,0,1,0,4,39,5,2796,811,1173,541
21734,9152,85,0,1,1,1,2,1,75,7,813,890,2077,353
21735,4188,85,0,0,0,1,2,1,88,12,3106,598,1970,788
21736,7212,85,0,0,1,1,2,4,58,9,494,626,59,1197
21737,5937,85,0,0,0,1,3,1,51,17,2811,398,475,674
21738,2877,85,0,1,1,1,5,1,75,12,3277,857,1787,423
21739,218,85,0,0,0,1,2,3,21,1,2683,502,1431,239
21740,6441,85,0,0,0,1,6,9,75,5,2823,538,697,293
21741,10275,85,0,1,0,1,2,5,32,16,867,885,107,420
21742,6588,85,0,0,0,1,3,4,88,12,3113,802,1750,793
21743,2854,85,0,0,0,1,3,2,51,16,692,434,1208,640
21744,10592,5,0,0,0,3,4,4,60,15,2519,653,1235,697
21745,7979,85,0,0,0,1,3,2,51,18,3090,447,1008,618
21746,2254,85,0,1,0,1,2,4,122,10,2922,193,1118,303
21747,7107,85,0,0,0,1,2,2,49,14,2811,540,542,820
21748,2803,85,0,1,1,1,5,1,21,12,736,76,205,534
21749,1340,85,0,1,1,1,3,4,26,7,2816,973,858,943
21750,7918,85,0,1,1,1,5,1,88,23,2440,149,1196,1070
21751,1630,85,0,1,1,1,5,1,88,12,821,46,2081,244
21752,7499,85,0,0,0,1,2,3,88,12,2808,376,1074,452
21753,5512,85,0,0,0,0,2,4,107,18,2549,472,1841,0
21754,7877,85,0,0,0,1,2,1,88,12,498,58,2175,867
21755,6878,85,0,0,0,3,2,4,63,14,2546,560,1274,436
21756,1259,5,0,0,0,3,4,5,37,13,2040,659,1526,615
21757,532,85,0,1,0,1,0,4,39,31,2796,811,1173,530
21758,380,85,0,0,0,1,2,2,0,1,85,560,1355,274
21759,10275,85,0,1,0,1,2,5,32,16,2590,891,150,345
21760,7316,85,0,1,0,1,3,3,88,12,2631,534,2110,445
21761,10525,5,0,0,0,3,3,5,39,14,2084,643,1235,636
21762,432,85,0,0,0,1,2,4,51,1,3242,680,1482,708
21763,355,85,0,1,0,1,0,4,39,5,2796,811,1173,541
21764,375,85,0,0,0,3,2,4,89,0,3037,352,1328,358
21765,4,85,0,0,0,1,2,4,88,12,54,530,1816,680
21766,7025,5,0,0,0,3,3,5,67,14,2084,649,1320,709
21767,450,85,0,0,0,1,2,9,0,1,677,537,1300,605
21768,1363,85,0,0,0,1,2,4,119,7,2424,544,980,261
21769,6627,85,0,0,0,1,3,3,88,12,2631,554,1791,492
21770,9175,85,0,1,0,1,2,4,56,12,3053,184,1160,344
21771,2440,85,1,0,0,1,2,8,57,1,2870,723,646,575
21772,1363,85,0,0,0,1,2,4,119,15,2551,651,1215,324
21773,2,85,0,1,0,1,5,3,88,12,2431,546,2159,286
21774,450,85,0,0,0,1,2,9,51,1,3176,670,1150,619
21775,7105,85,0,1,0,1,2,4,0,13,1189,514,656,588
21776,6586,85,0,1,1,1,2,4,119,1,2255,550,1489,20
21777,532,85,0,1,0,1,0,4,39,31,2796,828,1217,580
21778,2877,85,0,1,1,1,0,4,0,7,159,891,1694,538
21779,450,85,0,0,0,1,2,9,51,1,3176,520,1157,556
21780,8871,85,0,1,1,1,5,1,21,12,2333,76,167,730
21781,7582,85,0,1,1,1,5,1,34,12,3140,57,99,697
21782,10444,85,0,0,1,2,3,6,70,17,3099,873,1042,569
21783,1363,85,0,1,1,1,5,1,88,23,2922,51,1126,654
21784,450,85,0,0,0,1,2,9,51,1,3176,716,1204,674
21785,9570,85,0,1,1,1,5,1,75,12,198,76,1675,746
21786,5658,85,0,0,0,1,3,2,51,17,649,384,807,612
21787,2853,85,0,0,0,1,2,2,51,19,157,539,1469,662
21788,6626,85,0,0,0,1,3,3,88,12,2412,465,780,514
21789,4456,85,0,0,0,1,3,5,48,15,2811,794,542,818
21790,9277,85,0,1,1,1,2,4,122,20,2796,551,1601,349
21791,450,85,0,1,1,1,2,1,69,10,354,109,1031,191
21792,1029,85,0,0,1,1,2,5,32,23,3065,578,108,987
21793,6690,85,0,0,1,1,3,2,51,20,3129,440,1075,612
21794,709,85,0,0,0,3,2,4,0,6,3292,656,1700,234
21795,2859,85,0,1,1,1,5,1,75,18,2906,76,1523,540
21796,437,85,0,0,0,1,2,4,0,1,2485,589,1386,649
21797,8331,85,0,0,0,1,5,1,58,18,1615,576,1331,580
21798,7506,85,0,0,0,1,3,2,66,17,1809,498,1650,558
21799,1363,85,0,0,0,1,2,4,119,7,2792,547,939,260
21800,7650,85,0,0,0,0,2,4,107,19,2549,461,1841,0
21801,66,85,0,0,0,1,3,3,88,12,2431,509,1885,569
21802,7827,85,0,0,0,1,4,2,51,16,692,409,1252,604
21803,2258,85,0,1,1,1,1,5,119,12,3119,392,386,184
21804,7105,85,0,1,0,1,2,4,0,13,1189,514,656,588
21805,10281,85,0,0,0,1,3,2,72,17,1216,393,1126,585
21806,4761,85,0,0,1,1,2,4,22,1,439,316,1551,1099
21807,435,85,0,0,1,1,3,4,39,7,3268,596,1594,1211
21808,310,85,0,0,0,3,2,4,30,0,3186,606,1623,552
21809,355,85,0,1,0,1,0,4,39,5,2796,811,1173,541
21810,9927,85,0,1,1,1,5,5,88,12,1427,703,77,950
21811,2808,85,0,1,1,1,2,4,55,7,416,527,1954,473
21812,9904,85,0,0,0,1,3,1,88,12,1507,624,1923,833
21813,532,85,0,1,0,1,0,4,39,31,2796,811,1173,542
21814,1363,85,0,0,0,1,2,4,119,7,2424,526,1006,354
21815,4457,85,0,0,0,1,3,2,52,16,2411,588,2198,832
21816,3446,85,0,0,0,1,2,3,33,1,2485,462,1405,515
21817,450,85,0,0,0,1,2,9,51,1,3176,667,1147,619
21818,8272,85,0,1,1,1,5,1,75,18,956,76,1520,469
21819,1630,85,0,1,1,1,5,1,75,12,3300,76,2116,608
21820,7717,85,0,1,1,1,5,1,21,12,2475,212,296,860
21821,10522,5,0,0,0,3,4,5,39,13,2074,642,1378,699
21822,2432,85,0,0,0,2,2,7,44,4,3166,642,867,556
21823,5865,85,0,0,0,1,3,3,88,12,1835,548,1728,487
21824,4273,85,0,0,0,1,3,5,88,12,2697,550,369,624
21825,6,85,0,0,0,1,2,4,88,12,1321,655,1531,465
21826,6441,85,0,0,0,1,6,9,75,22,2823,575,748,218
21827,6878,5,0,0,0,3,3,4,63,15,2549,636,1235,303
21828,7105,85,0,0,0,1,2,4,51,1,2514,523,1225,274
21829,35,85,0,1,1,1,6,4,26,7,1491,870,1503,818
21830,3446,85,0,0,0,1,2,3,33,1,2885,469,1461,513
21831,450,85,0,0,0,1,2,9,51,1,3176,652,1163,617
21832,4457,85,0,0,0,1,3,2,52,16,2411,588,2198,832
21833,5167,85,0,0,0,1,2,9,0,1,542,517,1621,683
21834,1343,85,0,1,1,1,0,4,119,7,813,890,1702,335
21835,7589,85,0,0,0,1,3,2,21,12,1809,461,1393,499
21836,2432,85,0,0,0,2,2,7,44,4,3166,642,867,556
21837,7107,85,0,0,0,1,2,2,49,14,2811,540,542,820
21838,1343,85,0,1,1,1,0,4,119,7,813,890,1643,353
21839,8575,85,0,0,0,1,5,5,55,1,2483,566,1720,580
21840,2,85,0,0,0,1,5,5,88,1,2190,554,1746,597
21841,7506,85,0,0,0,1,2,2,51,19,795,532,1457,633
21842,10707,85,0,0,0,1,3,2,88,12,3211,545,2181,633
21843,6121,85,0,0,0,1,2,4,75,22,2021,621,1705,198
21844,68,85,0,0,0,1,2,4,118,1,2693,542,41,370
21845,2432,85,0,0,0,2,2,7,44,4,3166,642,867,556
21846,3709,85,0,0,0,1,2,4,88,1,2634,451,316,506
21847,450,85,0,0,0,1,2,7,51,1,3176,688,1177,657
21848,10876,85,0,0,0,2,3,6,56,13,1973,807,751,533
21849,11050,85,0,0,0,1,2,9,0,1,1234,623,1928,757
21850,103,85,0,0,0,0,5,1,58,18,2663,644,1490,646
21851,7282,5,0,0,0,3,6,4,39,13,2063,435,1488,764
21852,2419,85,0,0,0,0,5,1,58,18,498,547,1649,760
21853,6572,85,0,0,0,3,2,4,75,1,2021,614,1503,102
21854,4457,85,0,0,0,1,3,2,52,16,2411,588,2198,832
21855,6307,85,0,1,0,1,5,1,119,1,2262,672,1725,613
21856,2114,85,0,0,0,1,2,4,88,14,1844,551,1734,419
21857,7105,85,0,0,0,1,2,4,0,0,2514,587,1104,453
21858,65,85,0,0,0,1,3,3,51,16,2013,462,721,662
21859,466,85,0,1,1,1,5,1,0,1,3240,212,1198,1061
21860,1343,85,0,1,1,1,2,4,119,7,813,885,1869,313
21861,4456,85,0,0,0,1,3,5,48,15,2811,809,542,818
21862,196,85,0,0,0,2,3,6,71,19,1973,816,831,627
21863,451,85,0,0,0,1,5,1,58,18,1615,524,1273,556
21864,472,85,0,1,0,1,2,4,18,31,262,544,345,786
21865,6690,85,0,0,0,1,3,2,51,18,696,445,988,610
21866,355,85,0,1,0,1,0,4,39,5,2796,881,1343,459
21867,10790,5,0,0,0,3,3,4,63,15,2549,643,1235,303
21868,5520,85,0,0,0,1,3,3,88,17,1919,457,375,565
21869,8871,85,0,1,1,1,5,1,21,12,2333,54,165,1084
21870,1673,85,0,0,0,1,3,1,48,17,689,500,1580,608
21871,7107,85,0,0,0,1,2,2,49,14,2811,522,542,820
21872,2121,85,0,0,1,1,2,3,67,10,616,483,497,256
21873,10522,5,0,0,0,3,4,5,61,16,2069,632,1380,704
21874,7105,85,0,1,0,1,2,4,0,13,1189,514,656,588
21875,7631,85,0,1,0,1,4,3,88,12,1919,567,373,595
21876,3364,85,0,1,0,1,3,2,52,12,837,527,1814,409
21877,9924,85,0,0,0,1,2,3,88,12,152,541,1843,579
21878,10632,85,0,1,1,1,2,4,112,6,2683,551,1558,394
21879,1674,85,0,0,0,1,3,2,51,17,920,511,822,497
21880,1480,5,0,0,0,3,3,5,44,12,2546,599,991,1067
21881,4,85,0,1,0,1,3,1,88,12,54,567,1950,474
21882,4456,27,0,0,0,1,4,5,41,14,2811,758,542,767
21883,2121,85,0,0,1,1,2,3,67,10,616,456,497,256
21884,380,85,0,0,0,1,2,2,0,31,2848,549,1331,270
21885,7499,85,0,0,0,1,3,3,88,12,1782,497,798,507
21886,10923,85,0,0,0,1,3,2,51,18,845,432,956,547
21887,1259,5,0,0,0,3,4,5,45,16,1883,532,1559,694
21888,5792,85,0,0,0,1,2,2,49,31,2648,593,1305,287
21889,450,85,0,0,0,1,2,9,51,1,3176,691,1175,635
21890,8975,85,0,0,1,1,3,2,34,15,3129,437,1053,603
21891,4188,85,0,0,0,1,2,9,0,12,1908,625,1971,780
21892,8871,85,0,1,1,1,5,1,21,12,2333,212,325,1040
21893,10707,85,0,0,0,1,3,3,88,23,1075,465,2196,664
21894,450,85,0,0,0,1,2,9,51,1,3176,594,988,552
21895,2427,85,0,0,0,2,4,5,26,14,2906,687,1818,620
21896,9904,85,0,0,0,1,3,2,88,12,1435,538,2198,626
21897,7575,85,0,1,1,1,5,1,75,18,478,62,1765,545
21898,4776,85,0,1,1,1,2,2,51,18,2856,789,2100,586
21899,7998,85,1,0,0,1,2,8,55,1,2870,637,646,584
21900,4611,85,0,0,0,0,4,1,58,17,936,418,1597,588
21901,6586,85,0,1,1,1,2,4,0,1,2255,470,1678,64
21902,1606,85,0,1,1,1,5,1,58,12,3300,76,2084,555
21903,7821,85,0,0,0,1,3,2,51,18,2005,364,975,597
21904,470,85,0,0,0,1,2,9,20,1,1595,432,1393,711
21905,6693,85,0,0,0,1,3,2,51,16,3172,384,763,686
21906,1199,85,0,0,0,3,2,4,12,15,3037,568,1348,399
21907,11223,85,0,0,0,1,2,4,88,12,3172,435,389,539
21908,2858,85,0,1,1,1,1,5,43,12,1814,90,329,90
21909,5512,85,0,0,0,0,2,4,107,18,2549,472,1841,0
21910,2427,85,0,0,0,1,2,9,51,1,1908,559,1813,565
21911,2254,85,0,1,0,1,2,4,51,8,3307,163,1298,272
21912,4232,85,0,0,0,1,3,1,51,17,1701,402,500,654
21913,6441,85,0,0,0,2,6,9,75,22,2823,593,748,1127
21914,68,85,0,0,0,1,3,4,88,12,2634,433,291,495
21915,9493,85,0,0,0,1,3,1,51,17,225,444,557,630
21916,1042,85,0,0,0,1,4,2,51,16,2284,439,1202,610
21917,8975,85,0,0,0,1,3,2,72,17,751,407,1085,600
21918,7889,85,0,0,0,1,2,4,0,1,3119,554,1141,529
21919,1673,85,0,0,0,1,3,1,48,17,441,465,1435,533
21920,10223,85,0,1,1,1,5,1,21,12,3140,76,180,523
21921,5752,85,0,0,0,1,3,2,51,17,751,385,1158,572
21922,7,85,0,0,0,1,3,3,88,12,1410,482,1118,532
21923,8272,85,0,1,1,1,5,1,75,0,489,55,1860,645
21924,6441,85,0,0,0,1,6,9,75,2,2823,511,777,1189
21925,4379,85,0,1,1,1,5,1,58,23,3053,58,1411,1078
21926,7631,85,0,1,0,1,4,5,88,12,1919,567,547,588
21927,7824,85,0,0,0,1,3,2,51,17,380,426,856,611
21928,8500,85,0,1,0,3,2,4,18,31,262,544,334,798
21929,6692,85,0,0,0,1,3,2,51,17,1265,408,1087,599
21930,7589,85,0,0,0,1,3,2,79,17,2774,505,1613,577
21931,5167,85,0,0,0,1,2,9,0,1,542,506,1617,674
21932,4457,85,0,0,0,1,3,2,52,16,2411,588,2198,832
21933,450,85,0,1,1,1,2,1,56,1,105,66,1265,182
21934,7525,85,0,0,0,1,3,2,51,17,3043,403,1060,604
21935,3,85,0,1,0,1,3,6,88,12,54,549,1759,481
21936,11,85,0,1,1,1,5,1,88,0,245,883,1698,564
21937,2114,85,0,0,0,1,2,4,51,14,3077,620,1791,346
21938,4781,85,0,0,0,1,3,2,58,17,1973,388,1156,572
21939,68,85,0,0,0,1,6,4,118,12,2693,513,59,604
21940,2114,85,0,0,0,1,2,4,51,14,3077,566,1743,413
21941,5752,85,0,0,0,1,3,3,88,12,1311,469,1094,539
21942,2257,85,0,0,1,1,5,1,58,18,963,488,1825,716
21943,4776,85,0,1,1,1,5,1,88,18,272,870,1825,618
21944,2456,85,1,0,0,1,2,8,84,1,2870,722,646,567
21945,7107,85,0,0,0,1,2,2,49,14,2811,556,557,853
21946,532,85,0,1,0,1,0,4,39,31,2796,811,1173,542
21947,8975,85,0,0,0,1,3,2,51,17,1265,386,1154,558
21948,10275,85,0,1,1,1,1,5,75,16,867,886,101,276
21949,2854,85,0,0,0,1,4,2,51,16,692,449,1193,594
21950,11213,85,0,0,0,2,3,6,70,19,3114,797,848,546
